
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
128.649,um^3,Nucleus,1,TVC,2,100000000,
87.1875,um^3,Nucleus,1,TVC,3,100000002,
225.323,um^3,Nucleus,1,TVC,4,100000003,
107.184,um^3,Nucleus,1,TVC,5,100000004,
392.873,um^3,Nucleus,1,TVC,6,100000005,
436.45,um^3,Nucleus,1,ATM,1,100000009,
