
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
16.3359,23.9087,109.083,um,Surface,BoundingBoxOO Length,1,ATMgroup,2,
16.1621,24.9512,37.0195,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
