
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
52.7694,um,Surface,1,ATMgroup,0,
19.2756,um,Surface,1,TVCgroup,2,
