
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.200973,,Cell,1,ATM,3,
0.199384,,Cell,1,ATM,4,
0.285431,,Cell,1,TVC,7,
0.456772,,Cell,1,TVC,9,
0.459302,,Cell,1,TVC,10,
0.324704,,Cell,1,TVC,12,
