
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
3491.08,um^3,Cell,1,ATM,3,
4240.18,um^3,Cell,1,ATM,4,
1307.54,um^3,Cell,1,TVC,7,
1019.7,um^3,Cell,1,TVC,9,
428.379,um^3,Cell,1,TVC,10,
646.777,um^3,Cell,1,TVC,12,
