
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.658428,,Nucleus,1,ATM,3,100000000,
0.626334,,Nucleus,1,ATM,4,100000001,
0.641051,,Nucleus,1,TVC,7,100000004,
0.627045,,Nucleus,1,TVC,9,100000006,
0.603503,,Nucleus,1,TVC,10,100000007,
0.624367,,Nucleus,1,TVC,12,100000009,
