
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
35733.3,88329.6,102.258,um,Surface,1,Center of Image Mass,Image 1,1,ATM,0,
35681,88292.4,100.871,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,1,
