
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.490075,-0.640063,0.591731,um,Surface,Ellipsoid Axis B,1,ATMgroup,2,
-0.64365,-0.756929,0.113022,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
