
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.322683,0.569965,0.755656,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
-0.821091,-0.0839277,0.564594,um,Surface,Ellipsoid Axis B,1,TVCgroup,1,
