
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
546.847,um^2,Nucleus,1,ATM,4,100000004,
164.496,um^2,Nucleus,1,TVC,5,100000005,
178.593,um^2,Nucleus,1,TVC,6,100000006,
244.454,um^2,Nucleus,1,TVC,7,100000007,
251.526,um^2,Nucleus,1,TVC,8,100000008,
536.68,um^2,Nucleus,1,ATM,9,100000009,
