
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.12037,um,Surface,1,TVCgroup,0,
7.18657,um,Surface,1,ATMgroup,1,
