
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
17.8321,um,Surface,1,TVCgroup,0,
47.4247,um,Surface,1,ATMgroup,1,
