
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
14.0876,um,Surface,1,TVCgroup,0,
12.6178,um,Surface,1,ATMgroup,4,
