
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.345861,,Cell,1,TVC,0,
0.263633,,Cell,1,TVC,1,
0.240941,,Cell,1,TVC,2,
0.294195,,Cell,1,TVC,3,
0.523527,,Cell,1,ATM,4,
0.607654,,Cell,1,ATM,5,
