
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
48492,68780.5,41.8509,um,Surface,Position,1,ATMgroup,4,
48538.1,68852.1,51.8986,um,Surface,Position,1,TVCgroup,0,
