
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
35504.7,55379.8,64.2417,um,Surface,Position,1,ATMgroup,4,
35459,55443.9,26.7542,um,Surface,Position,1,TVCgroup,0,
