
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
35507,55377.9,64.1054,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
35459.2,55443.6,26.6125,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
