
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
39504.4,60900.5,23.4868,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
39476.1,60921.1,19.8736,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
