
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
9.20118,um,Surface,1,ATMgroup,0,
8.95425,um,Surface,1,TVCgroup,2,
