
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
39505.2,60901.3,24.4093,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
39475.1,60921.7,21.8962,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
