
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
11.8117,um,Surface,1,ATMgroup,0,
16.2523,um,Surface,1,TVCgroup,2,
