
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
39504.5,60901.2,24.4758,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
39474.6,60922.3,21.7036,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
