
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
22.9297,29.6406,59.9727,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
19.9844,35.4941,41.5195,um,Surface,BoundingBoxOO Length,1,TVCgroup,2,
