
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
33.8306,um,Surface,1,ATMgroup,0,
19.2504,um,Surface,1,TVCgroup,2,
