
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
8.48384,um,Cell,1,TVC,0,
7.37108,um,Cell,1,TVC,1,
6.43239,um,Cell,1,TVC,2,
7.04523,um,Cell,1,TVC,3,
7.82016,um,Cell,1,ATM,4,
7.34059,um,Cell,1,ATM,5,
8.98343,um,Cell,1,ATM,6,
