
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
5.22585,um,Nucleus,1,TVC,0,100000000,
5.33043,um,Nucleus,1,TVC,1,100000001,
5.62731,um,Nucleus,1,TVC,2,100000002,
4.57496,um,Nucleus,1,TVC,3,100000003,
5.22797,um,Nucleus,1,ATM,4,100000004,
4.83528,um,Nucleus,1,ATM,5,100000005,
5.72987,um,Nucleus,1,ATM,6,100000006,
