
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.169122,,Cell,1,TVC,0,
0.112505,,Cell,1,TVC,1,
0.167149,,Cell,1,TVC,2,
0.134397,,Cell,1,TVC,3,
0.146255,,Cell,1,ATM,4,
0.113581,,Cell,1,ATM,5,
0.116611,,Cell,1,ATM,6,
