
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.322115,,Cell,1,TVC,0,
0.366527,,Cell,1,TVC,1,
0.43953,,Cell,1,TVC,2,
0.440002,,Cell,1,TVC,3,
0.36328,,Cell,1,ATM,4,
0.370861,,Cell,1,ATM,5,
0.409252,,Cell,1,ATM,6,
