
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
40725.7,39938.9,110.973,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,3,
40703.8,39915,112.791,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,5,
40625.6,39908.6,103.342,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,0,
40622.7,39897,105.393,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,1,
40634.7,39911.6,106.464,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,2,
40636.2,39897.2,107.389,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,4,
