
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.59027,um,Nucleus,1,TVC,0,100000000,
3.05413,um,Nucleus,1,TVC,1,100000001,
2.25495,um,Nucleus,1,TVC,2,100000002,
3.89196,um,Nucleus,1,ATM,3,100000003,
2.8811,um,Nucleus,1,TVC,4,100000004,
3.77522,um,Nucleus,1,ATM,5,100000005,
