
Nucleus Relative To Cell Position
 ==================== 
Nucleus Relative To Cell Position X,Nucleus Relative To Cell Position Y,Nucleus Relative To Cell Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
-1.01172,-3.46875,-2.15666,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,3,100000003,
2.77734,0.769531,-2.64051,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,5,100000005,
1.0625,0.757813,-1.57204,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,0,100000000,
2.07422,0.417969,-1.2572,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,1,100000001,
0.464844,2.01172,-2.12164,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,2,100000002,
0.507813,-0.421875,-1.42018,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,4,100000004,
