
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
7.48995,um,Cell,1,TVC,3,
7.09609,um,Cell,1,TVC,4,
8.71081,um,Cell,1,ATM,5,
8.48573,um,Cell,1,TVC,6,
6.7963,um,Cell,1,TVC,7,
9.3627,um,Cell,1,ATM,8,
8.75712,um,Cell,1,ATM,9,
