
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
35799.1,63582.4,209.573,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,5,
35814.1,63575.9,215.388,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,8,
35835.7,63582.3,224.878,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,9,
35782.3,63619.1,196.125,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,3,
35775.2,63626.8,200.072,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,4,
35785.3,63623.3,206.592,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,6,
35777.2,63630.5,209.123,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,7,
