
Nucleus Distance from Center of Mass to Cell Membrane
 ==================== 
Nucleus Distance from Center of Mass to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
5.2152,um,Nucleus,1,TVC,3,100000002,
3.02893,um,Nucleus,1,TVC,4,100000003,
4.33312,um,Nucleus,1,ATM,5,100000004,
3.25125,um,Nucleus,1,TVC,6,100000005,
2.58359,um,Nucleus,1,TVC,7,100000006,
5.5483,um,Nucleus,1,ATM,8,100000007,
4.12266,um,Nucleus,1,ATM,9,100000009,
