
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
3.04592,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,0,100000000,
1.21027,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,1,100000001,
2.81457,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000002,
1.60139,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000003,
3.36226,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,4,100000004,
