
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.499455,,Cell,1,TVC,0,
0.370852,,Cell,1,TVC,1,
0.257187,,Cell,1,TVC,2,
0.308625,,Cell,1,TVC,3,
0.139322,,Cell,1,ATM,8,
0.180691,,Cell,1,ATM,9,
