
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
48273,56294.7,-12.0771,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,8,
48262.4,56323.4,-12.3281,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,9,
48335.4,56267.7,-33.338,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,0,
48344.9,56267.5,-29.5607,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,1,
48327.6,56267.1,-28.4962,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,2,
48336.1,56266,-24.3996,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,3,
