
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.351125,,Cell,1,TVC,2,
0.451913,,Cell,1,TVC,3,
0.548527,,Cell,1,TVC,5,
0.378598,,Cell,1,TVC,6,
0.343391,,Cell,1,ATM,8,
0.194879,,Cell,1,ATM,9,
