
Nucleus Center of Image Mass Ch=2 Img=1
 ==================== 
Nucleus Center of Image Mass X,Nucleus Center of Image Mass Y,Nucleus Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,CellID,ID,
39760.7,49480.5,104.728,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,ATM,8,100000008,
39786.1,49495.1,104.651,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,ATM,9,100000009,
39798.3,49534.2,74.9603,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,2,100000002,
39795.2,49525.9,80.9313,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,3,100000003,
39813.9,49539,75.6397,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,5,100000005,
39813.2,49525.8,79.4487,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,6,100000006,
