
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
1199.18,um^2,Cell,1,TVC,2,
1110.83,um^2,Cell,1,TVC,3,
2048.41,um^2,Cell,1,TVC,5,
2210.53,um^2,Cell,1,TVC,6,
4384.87,um^2,Cell,1,ATM,8,
5007.59,um^2,Cell,1,ATM,9,
