
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
39761.7,49480.3,104.692,um,Cell,Cell Center of Homogeneous Mass,1,ATM,8,
39788.4,49498.4,108.042,um,Cell,Cell Center of Homogeneous Mass,1,ATM,9,
39798.4,49533.7,76.7163,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
39798,49526.9,82.4984,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
39815.1,49539,76.4118,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
39814,49526.4,80.5395,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
