
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
8.86767,um,Cell,1,ATM,0,
10.349,um,Cell,1,ATM,1,
6.42009,um,Cell,1,TVC,2,
5.47402,um,Cell,1,TVC,3,
8.20538,um,Cell,1,TVC,4,
9.12223,um,Cell,1,TVC,5,
