
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
43316.5,39380.2,89.0785,um,Surface,Position,1,ATMgroup,0,
43301.2,39369.4,48.6999,um,Surface,Position,1,TVCgroup,2,
