
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
31.0598,um,Surface,1,ATMgroup,0,
18.4274,um,Surface,1,TVCgroup,2,
