
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
11.4971,25.3526,69.5469,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
13.2578,27.8442,34.5781,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
