
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.31896,um,Surface,1,TVCgroup,0,
5.21258,um,Surface,1,ATMgroup,4,
