
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
34623.5,69473.1,57.9872,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
34675,69468.6,23.1703,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
