
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
35.0963,um,Surface,1,ATMgroup,0,
15.3096,um,Surface,1,TVCgroup,2,
