
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
47001.4,42956.7,127.82,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
46925.7,42974.4,90.5229,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
