
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
860.366,um^2,Cell,1,TVC,1,
1345.08,um^2,Cell,1,TVC,3,
1380.71,um^2,Cell,1,TVC,6,
964.716,um^2,Cell,1,TVC,7,
4200.2,um^2,Cell,1,ATM,10,
4230.95,um^2,Cell,1,ATM,13,
