
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
14.6562,21.9648,74.3438,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
16.1719,27.625,31.75,um,Surface,BoundingBoxOO Length,1,TVCgroup,2,
