
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
44137,77981.8,147.361,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
44093.5,77910.7,118.84,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
