
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
34158.5,18968.2,94.3212,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
34222.1,18919.5,70.843,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
