
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
13.232,um,Cell,1,ATM,0,
12.3051,um,Cell,1,ATM,1,
10.5245,um,Cell,1,TVC,2,
9.7496,um,Cell,1,TVC,3,
7.50041,um,Cell,1,TVC,4,
7.59059,um,Cell,1,TVC,5,
