
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
353.223,um^3,Nucleus,1,ATM,0,100000000,
451.794,um^3,Nucleus,1,ATM,1,100000001,
169.768,um^3,Nucleus,1,TVC,2,100000002,
135.876,um^3,Nucleus,1,TVC,3,100000003,
93.724,um^3,Nucleus,1,TVC,4,100000004,
64.6102,um^3,Nucleus,1,TVC,5,100000005,
