
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
41.1063,74.5473,-43.6557,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
112.619,55.9186,-3.99952,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
