
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
2.96404,um,Cell,Image 1,1,TVC,3,
3.38747,um,Cell,Image 1,1,TVC,5,
3.38747,um,Cell,Image 1,1,TVC,6,
5.50464,um,Cell,Image 1,1,TVC,7,
10.1624,um,Cell,Image 1,1,ATM,9,
9.31555,um,Cell,Image 1,1,ATM,11,
