
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
82.9681,um,Surface,1,ATMgroup,0,
20.9039,um,Surface,1,TVCgroup,1,
