
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.656436,-0.553309,0.512778,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
0.44538,-0.0190281,-0.89514,um,Surface,Ellipsoid Axis B,1,TVCgroup,1,
