
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
35296.5,37238.5,47.988,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
35266.5,37173.8,55.2163,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,1,
