
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.369864,,Cell,1,TVC,0,
0.560557,,Cell,1,TVC,1,
0.400238,,Cell,1,TVC,2,
0.388809,,Cell,1,TVC,3,
0.205215,,Cell,1,ATM,4,
0.261526,,Cell,1,ATM,5,
