
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
44449.7,57416.3,67.7289,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
44427.9,57358.3,41.767,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
