
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
11.1876,um,Cell,1,ATM,0,
10.0554,um,Cell,1,TVC,1,
10.8222,um,Cell,1,TVC,2,
7.12714,um,Cell,1,TVC,3,
10.8035,um,Cell,1,TVC,4,
8.23981,um,Cell,1,TVC,5,
