
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
7972.47,um^3,Cell,1,ATM,0,
6742.16,um^3,Cell,1,ATM,1,
1329.07,um^3,Cell,1,TVC,2,
1305.69,um^3,Cell,1,TVC,3,
1432.22,um^3,Cell,1,TVC,4,
1501.54,um^3,Cell,1,TVC,5,
